Category ID	Category Name	Number	Name	Year Released	Weight (in Grams)
67	Town / Paradisa	par030	Surfboard on Ocean - Yellow Legs, Blue Cap	1996	3.37
67	Town / Paradisa	par031	Surfboard on Ocean - White Legs, Blue Cap	1994	3.37
67	Town / Paradisa	par032	Surfboard on Ocean - Yellow Legs, Brown Male Hair, Life Jacket	1994	4.24
67	Town / Paradisa	par033	Surfboard on Ocean - Blue Legs, Blue Cap	1996	3.37
67	Town / Paradisa	par034	Red / White Stripes Shirt, Yellow Legs, White Cap	1993	3.37
67	Town / Paradisa	par035	Plain Black Torso with Yellow Arms, White Legs, Sunglasses, Brown Male Hair	1992	3.36
67	Town / Paradisa	par036	Plain Black Torso with Yellow Arms, Yellow Legs, Sunglasses, Black Male Hair, Life Jacket	1992	4.24
67	Town / Paradisa	wtr001	Town Vest Formal - Waiter with Moustache	1992	3.4
67	Town / Paradisa	wtr003	Town Vest Formal - Coachman	1996	3.36
157	Time Cruisers	tim001	Time Twisters - Bad Guy 1	1997	3.55
157	Time Cruisers	tim002	Time Twisters - Bad Guy 2	1997	3.55
157	Time Cruisers	tim003	Time Cruisers - Dr. Cyber	1996	3.27
157	Time Cruisers	tim004	Time Cruisers - Timmy with Blue Legs, Blue Cap	1996	3.37
67	Town / Arctic	arc001	Arctic - Red, White Helmet	2000	3.68
67	Town / Arctic	arc002	Arctic - Black, Black Hood, Backpack	2000	5.83
67	Town / Arctic	arc003	Arctic - Black, Blue Cap	2000	3.37
67	Town / Arctic	arc004	Arctic - Black, White Cap	2000	3.37
67	Town / Arctic	arc005	Arctic - Blue, Blue Hood, Black Legs	2000	4.2
67	Town / Arctic	arc006	Arctic - Blue, Blue Hood, Black Legs, Snowshoes	2000	4.69
67	Town / Arctic	arc007	Arctic - Green, Green Cap	2000	3.37
67	Town / Arctic	arc008	Arctic - Green, Green Hood	2000	4
67	Town / Arctic	arc009	Arctic - Red, Medic	2000	3.4
67	Town / Divers	div001	Divers	?	4.21
67	Town / Divers	div002	Divers	?	4.21
67	Town / Divers	div003	Divers - Boatie 1, Blue Cap	1997	3.5
67	Town / Divers	div004	Divers - Boatie 1, Brown Male Hair	1997	3.36
67	Town / Divers	div005	Divers - Boatie 1, Blue Cap, Life Jacket	1997	4
67	Town / Divers	div007	Divers - Control 1, Red Legs, Black Cap, Life Jacket	1997	4.11
67	Town / Divers	div008	Divers - Control 1, Yellow Legs with Black Hips, White Cap	1997	3.37
67	Town / Divers	div009	Divers - Control 2, Red Legs, Black Cap, Glasses and Headset	1997	3.37
67	Town / Divers	div010	Divers - Control 2, Black Legs, Red Cap	1997	3.37
67	Town / Divers	div011	Divers - Control 2, Red Legs with Black Hips, Red Cap	1997	3.37
67	Town / Divers	div012	Divers - Control 2, Yellow Legs with Black Hips, White Cap	1997	3.37
67	Town / Divers	div013	Divers - Blue, Red Cap	1997	3.37
67	Town / Divers	div014	Divers - Red Diver 2, Red Legs, Black Helmet	1997	4.21
67	Town / Divers	div015	Divers - Red diver 2, Black Legs with Red Hips, Black Helmet, Brown Bangs, Stubble	1997	4.21
67	Town / Divers	div016	Divers - Red Diver 2, Red Legs with Black Hips, Black Helmet, Brown Bangs, Stubble	1997	4.52
67	Town / Divers	div018	Divers - Red Diver 2, Red Legs with Black Hips, Black Helmet, White Bangs	1997	4.21
67	Town / Divers	div020	Divers - Red Diver 2, White Cap	1997	3.37
67	Town / Extreme Team	ext001	Extreme Team - Blue, Blue Flame Helmet, White Bangs	1998	3.68
67	Town / Extreme Team	ext002	Extreme Team - Blue, Blue Helmet Plain, Life Jacket	1998	3.68
67	Town / Extreme Team	ext003	Extreme Team - Gray with Dark Gray Helmet	?	3.68
67	Town / Extreme Team	ext004	Extreme Team - Green, Dark Gray Legs, Blue Cap, Life Jacket	1998	4.11
67	Town / Extreme Team	ext005	Extreme Team - Green, Black Legs with Yellow Hips, Green Flame Helmet, Life Jacket	1998	3.68
67	Town / Extreme Team	ext006	Extreme Team - Green, Black Legs with Yellow Hips, Green Helmet Plain	1998	3.68
67	Town / Extreme Team	ext007	Extreme Team - Green, Black Legs with Yellow Hips, Green Cap	1998	3.37
67	Town / Classic Town	oct013	Octan - Green Jacket with Pen, Green Legs, White Cap	1998	3.37
67	Town / Extreme Team	oct015	Octan - Race Team, Green Legs, White Cap	1998	3.37
67	Town / Extreme Team	ext010	Extreme Team - Red	1998	3.68
67	Town / Classic Town	ext011	TV Logo Large Pattern, White Legs, Blue Cap	1997	3.37
67	Town / Extreme Team	ext012	Extreme Team - White, White Flame Helmet	1998	3.68
67	Town / Res-Q	rsq002	Res-Q - Female Lifeguard, Life Jacket	1998	4.28
67	Town / Res-Q	rsq003	Res-Q 1 - Black Cap, Life Jacket	1998	4.17
67	Town / Res-Q	rsq004	Res-Q 1 - Helmet	?	3.68
67	Town / Res-Q	rsq005	Res-Q 3 - Black Cap	1998	3.37
67	Town / Res-Q	rsq006	Res-Q 3 - Black Male Hair	1998	3.36
67	Town / Res-Q	rsq007	Res-Q 3 - Diver	1998	4.21
67	Town / Res-Q	rsq008	Res-Q 3 - Helmet	?	3.68
67	Town / Res-Q	rsq009	Res-Q 3 - Yellow Legs	?	3.68
67	Town / Res-Q	rsq010	Res-Q 2 - Black Cap	1998	3.37
67	Town / Space Port	spp001	Space Port - Astronaut C1, White Legs, Blue Cap	1999	3.37
67	Town / Space Port	spp002	Space Port - Astronaut 2 Red Buttons, White Legs with Light Gray Hips, Female	1999	4.81
67	Town / Space Port	spp003	Space Port - Astronaut C1, White Legs with Light Gray Hips	1999	4
67	Town / Launch Command	splc002	Launch Command - Astronaut, Airtanks	1995	4.5
67	Town / Space Port	spp005	Space Port - Astronaut C1, White Legs with Light Gray Hips, Breathing Apparatus	1999	5
67	Town / Space Port	spp006	Space Port - Astronaut C1, White Legs with Light Gray Hips, Rocket Pack	1999	6.68
67	Town / Space Port	spp007	Space Port - Ground Control, Red Cap	1999	3.37
67	Town / Space Port	spp008	Space Port - Ground Control, White Cap	1999	3.37
67	Town / Space Port	spp009	Space Port - Ground Control, White Construction Helmet	1999	3.38
67	Town / Space Port	spp010	Fire - Air Gauge and Pocket, Light Gray Legs and Black Hips, White Fire Helmet, Breathing Hose, White Airtanks	1999	4.66
67	Town / Space Port	spp011	Space Port - Scientist, White Construction Helmet, Black Legs	1999	3.38
67	Town / Space Port	spp012	Space Port - Security	1999	3.68
67	Town / Race	twn002	Race - Driver, Blue Shark	2000	3.67
67	Town / Classic Town	twn004	Town Vest Formal - Race Official, Black Cap	2000	3.37
67	Town / Race	twn005	Race - Driver, Yellow Tiger, Standard Helmet	?	3.68
67	Town / Town Jr. / Fire	twn006	Fire - City Center 2, Light Gray Legs, White Helmet, Visor (Spy Runner Pilot)	2000	3.68
67	Town / Race	twn008	Race - Driver, Green Alligator, Helmet with Flames	2000	3.68
67	Town / Race	twn009	Race - Driver, Red Scorpion, Black Helmet	2000	3.79
67	Town / Race	twn010	Race - Driver, Red Scorpion, Red Helmet	2000	3.68
124	Train	trn045	Railway Employee 1, Black Legs	1991	3.4
124	Train	trn046	Railway Employee 1, Blue Legs	1994	3.4
124	Train	trn047	Red & White Stripes - Blue Legs, Brown Male Hair	1991	3.36
124	Train	trn048	Red & White Stripes - Blue Legs, Red Cap	1993	3.37
124	Train	trn049	Red & White Stripes - Blue Legs, Red Construction Helmet	1994	3.38
124	Train	trn050	Red & White Stripes - Blue Legs, Red Hat	1991	3.4
124	Train	trn051	Red & White Stripes - Blue Legs, White Construction Helmet	1991	3.38
124	Train	trn052	Red Vest and Zipper - Dark Gray Legs, Black Male Hair	1999	3.36
124	Train	trn053	Red Vest and Zipper - Black Legs, White Construction Helmet	1997	3.38
124	Train	trn054	Red Vest and Zipper - Blue Legs, White Construction Helmet, Moustache	1995	3.38
124	Train	trn055	Red Vest and Zipper - Dark Gray Legs, White Construction Helmet, Moustache	1998	3.38
124	Train	trn056	Red Vest and Zipper - Black Legs, White Construction Helmet, Sunglasses	1997	3.38
124	Train	trn057	Red Vest and Zipper - Blue Legs, White Construction Helmet, Sunglasses	1995	3.38
124	Train	trn058	Red Vest and Zipper - Dark Gray Legs, White Construction Helmet, Sunglasses	1999	3.38
124	Train	trn059	Railway Employee 5, Dark Gray Legs, Black Hat	1998	3.4
124	Train	trn060	Railway Employee 5, Black Legs, Red Hat	1996	3.4
124	Train	trn061	Railway Employee 5, Dark Gray Legs, Red Hat	1999	3.4
124	Train	trn062	Railway Employee 6	1999	3.42
124	Train	trn063	Railway Employee 7	1999	3.37
124	Train	trn064	Railway Employee, Black Female Hair	1991	3.38
124	Train	trn065	Railway Employee, Brown Female Hair	1991	3.38
67	Town / Classic Town	chef005	Chef - Light Gray Legs, Moustache	1994	3.92
67	Town / Classic Town	chef004	Chef - Light Gray Legs, Standard Grin	1979	3.92
67	Town / Classic Town	chef006	Chef - White Legs, Female	1999	3.85
67	Town / Classic Town	trn005	Shirt with 2 Pockets, Blue Legs, Black Ponytail Hair	1994	3.57
67	Town / Classic Town	trn006	Necklace Gold - White Legs, Brown Female Hair	1991	3.45
67	Town / Classic Town	trn007	Necklace Red - Red Legs, Black Pigtails Hair	1991	3.58
67	Town / Classic Town	trn008	Necklace Red - Red Legs, Brown Female Hair	1991	3.47
67	Town / Classic Town	trn009	Horizontal Lines Red - Red Arms - Red Legs, Black Pigtails Hair	1991	4
67	Town / Classic Town	trn010	Horizontal Lines Red - Red Arms - Red Legs, Black Female Hair	1986	3.46
67	Town / Classic Town	trn011	Horizontal Lines Red - Red Arms - White Legs, Black Female Hair	1987	3.31
67	Town / Paradisa	trn012	Horse and Palm - White Legs, Black Ponytail Hair, Black Hips	1996	3.57
67	Town / Paradisa	trn013	Horse and Palm - White Legs, Black Ponytail Hair	1996	3.57
67	Town / Classic Town	trn014	Jogging Suit,  Blue Legs with Black Hips, Black Female Hair	1996	3
67	Town / Classic Town	trn015	Jogging Suit, Light Gray Legs, Black Ponytail Hair	1998	3.57
67	Town / Classic Town	trn016	Jogging Suit, White Legs, Red Cap	1999	3.37
67	Town / Classic Town	trn017	TV Logo Small Pattern, White Legs, Black Ponytail Hair	1999	3.57
67	Town / Town Jr. / Construction	trn018	Bulldozer Logo - Green Legs, Brown Male Hair	1999	3.36
67	Town / Classic Town	trn019	Jacket Brown - Dark Gray Legs, Black Male Hair	1999	3.36
67	Town / Classic Town	trn020	Jacket Brown - Yellow Legs, Blue Cap	1997	3.44
67	Town / Classic Town	trn021	Jacket Brown - Black Legs, Red Cap	1996	3.37
67	Town / Classic Town	trn022	Jacket Brown - Blue Legs, White Cap	1999	3.45
67	Town / Classic Town	trn023	Suit with 3 Buttons Black - Black Legs, Light Gray Cowboy Hat	1991	3.67
67	Town / Classic Town	bnk001	Bank - Green Legs, Brown Male Hair	1999	3.36
67	Town / Classic Town	trn025	Overalls Blue with Pocket, Blue Legs, Black Male Hair	1985	3.36
67	Town / Classic Town	trn026	Overalls Blue with Pocket, Blue Legs, Blue Cap	1984	3.38
67	Town / Classic Town	trn027	Suit with 3 Buttons Blue - Blue Legs, Black Male Hair	1991	3.36
67	Town / Classic Town	trn028	Suit with 3 Buttons Blue - Black Legs, Brown Male Hair	1991	3.36
67	Town / Classic Town	trn029	Jacket Green with 2 Large Pockets - Light Gray Legs, Red Cap and Brown Backpack	1996	4.08
67	Town / Classic Town	trn030	Jacket Green with 2 Large Pockets - Black Legs, White Cap	1995	3.37
67	Town / Classic Town	trn031	Suit with 2 Pockets White - Blue Legs, Black Male Hair	1998	3.36
67	Town / Classic Town	trn032	Suit with 2 Pockets White - Dark Gray Legs, Black Male Hair	1999	3.36
67	Town / Classic Town	trn033	Suit with 2 Pockets White - Light Gray Legs, Brown Male Hair	1999	3.36
67	Town / Classic Town	trn034	Plain Black Torso with Yellow Arms, Blue Legs, Sunglasses, Brown Male Hair	1994	3.36
67	Town / Classic Town	trn035	Trucker - Blue Legs, Black Male Hair	1993	3.36
67	Town / Classic Town	trn036	Palm Tree - Blue Legs, Blue Cap	1993	3.37
67	Town / Classic Town	trn037	Plain Black Torso with Yellow Arms, Yellow Legs, Sunglasses, Red Cap	1993	3.37
67	Town / Classic Town	trn038	Horizontal Lines Blue - Blue Arms - Blue Legs, Black Male Hair, Brown Backpack	1991	3.36
67	Town / Classic Town	trn039	Horizontal Lines Blue - Blue Arms - Blue Legs, Brown Male Hair	1991	3.36
67	Town / Classic Town	trn040	Vertical Lines Red & Blue - Blue Arms - Blue Legs, Red Cap	1991	3.37
67	Town / Classic Town	oct014	Octan - Green Jacket with Pen, Green Legs, Black Male Hair	1996	3.36
67	Town / Classic Town / Gas Station	oct012	Octan - White Logo, Green Legs, Red Cap	1992	3.37
67	Town / Classic Town / Police	trn043	Police - Zipper with Sheriff Star, Brown Male Hair	1996	3.36
67	Town / Classic Town / Police	cop011	Police - Suit with Sheriff Star, Black Legs, Black Male Hair	1994	3.36
9	Castle	gen001	Skeleton with Standard Skull	1995	2.08
65	Star Wars / Star Wars Episode 4/5/6	sw0035	TIE Fighter Pilot (Brown Head)	2001	4
65	Star Wars / Star Wars Episode 1	sw0065	Battle Droid Pilot with Tan Torso with Blue Insignia	2001	2
9	Castle / Classic Castle	cas075	Classic - Knight, Shield Red/Gray, Light Gray Legs with Red Hips, Dark Gray Chin-Guard	1979	3.76
9	Castle	gen002	Ghost with 1 x 2 Plate and 1 x 2 Brick as Legs	1990	5.9
65	Star Wars / Star Wars Episode 4/5/6	sw0036	Stormtrooper (Yellow Head)	2001	4.18
9	Castle / Classic Castle	cas074	Classic - Knight, Shield Red/Gray, Black Legs with Red Hips, Light Gray Neck-Protector	1979	3.8
9	Castle / Classic Castle	cas076	Classic - Knights Tournament Princess with Necklace	1979	3.61
9	Castle / Crusaders	cas109	Crusader Axe - Light Gray Legs, Dark Gray Neck-Protector	1986	3.81
9	Castle / Black Knights	cas166	Breastplate - Armor over Black, Dark Gray Helmet, Black Visor, Yellow Dragon Plumes	1992	4.15
9	Castle / Black Knights	cas168	Breastplate - Armor over Black, Dark Gray Helmet, Black Visor, Red Dragon Plumes	1992	4.2
9	Castle	cas170	Breastplate - Armor over Red, Black Helmet, Dark Gray Visor, Red Plume	1990	4.84
9	Castle / Black Knights	cas172	Breastplate - Armor over Black, Black Helmet, Dark Gray Visor, Red 3-Feather Plume	1990	4.2
9	Castle / Classic Castle	cas077	Classic - Knights Tournament Prince	1979	3.36
153	Fabuland	fab1a	Fabuland Figure Bear 1	1979	9
153	Fabuland	fab1b	Fabuland Figure Bear 3	1982	9
153	Fabuland	fab1c	Fabuland Figure Bear 2	1981	9
153	Fabuland	fab2a	Fabuland Figure Bulldog 1 with Police Hat	1982	11.4
153	Fabuland	fab2b	Fabuland Figure Bulldog 2 with Police Hat	1984	11.4
153	Fabuland	fab2c	Fabuland Figure Bulldog 3 with Police Hat	1981	11.4
153	Fabuland	fab2d	Fabuland Figure Bulldog 3	1981	8.8
153	Fabuland	fab2f	Fabuland Figure Bulldog 7 with Fire Helmet	1987	11.6
153	Fabuland	fab2g	Fabuland Figure Bulldog 6 with Fire Helmet	1982	11.6
153	Fabuland	fab2h	Fabuland Figure Bulldog 8 with Fire Helmet	1983	11.6
153	Fabuland	fab3a	Fabuland Figure Bunny 1	1982	8.6
153	Fabuland	fab3b	Fabuland Figure Bunny 2	1984	8.6
153	Fabuland	fab3d	Fabuland Figure Bunny 4 - Collar Pattern	1986	8.6
153	Fabuland	Fab3e	Fabuland Figure Cat 1	1982	7.4
153	Fabuland	fab3g	Fabuland Figure Cat 3	1979	7.4
153	Fabuland	fab3h	Fabuland Figure Cat 4	1988	7.4
153	Fabuland	fab4a	Fabuland Figure Cow	1980	7.8
153	Fabuland	fab4b	Fabuland Figure Crocodile 1	1984	9
153	Fabuland	fab4c	Fabuland Figure Crocodile 2	1987	9
153	Fabuland	fab4d	Fabuland Figure Crow 1 with Aviator Helmet and Black Eyes	1984	9.5
153	Fabuland	fab4e	Fabuland Figure Crow 2	1980	8
153	Fabuland	Fab4f	Fabuland Figure Crow 3 with Aviator Helmet	1984	10
153	Fabuland	Fab4g	Fabuland Figure Dog	1979	8.5
153	Fabuland	fab5a	Fabuland Figure Elephant 1	1982	9.9
153	Fabuland	fab5b	Fabuland Figure Elephant 2	1981	9.5
153	Fabuland	fab5d	Fabuland Figure Elephant 4 with Yellow Hat and Black Eyes	1985	12
153	Fabuland	fab5e	Fabuland Figure Fox 1	1979	7.5
153	Fabuland	fab5f	Fabuland Figure Fox 2 with Yellow Hat	1987	9
153	Fabuland	fab5g	Fabuland Figure Goat 1	1982	9
153	Fabuland	fab5h	Fabuland Figure Goat 2	1979	9
153	Fabuland	fab6f	Fabuland Figure Hippo 2 - Necklace Pattern	1987	8.5
153	Fabuland	fab6b	Fabuland Figure Horse 2	1983	7.8
153	Fabuland	fab6c	Fabuland Figure Horse 3	1986	7.8
153	Fabuland	fab6d	Fabuland Figure Horse 4	1980	7.8
153	Fabuland	fab7a	Fabuland Figure Lamb 1	1982	9
153	Fabuland	fab7b	Fabuland Figure Lamb 2	1980	8.8
153	Fabuland	fab7c	Fabuland Figure Poodle	?	8
153	Fabuland	fab7d	Fabuland Figure Lamb 4	1987	8.8
153	Fabuland	fab7e	Fabuland Figure Lion 1	1979	9.2
153	Fabuland	fab7f	Fabuland Figure Lion 2	1986	9.2
153	Fabuland	fab7g	Fabuland Figure Lion 2 with White Hat	1988	10.6
153	Fabuland	fab8a	Fabuland Figure Monkey 1 with Light Gray Hat	1986	8.8
153	Fabuland	fab8b	Fabuland Figure Monkey 1 with Red Hat	1987	9
153	Fabuland	fab8d	Fabuland Figure Monkey 4	1981	8
153	Fabuland	fab8e	Fabuland Figure Monkey 5	1984	8
153	Fabuland	fab8g	Fabuland Figure Monkey 8	1979	8
153	Fabuland	fab8h	Fabuland Figure Monkey 3 with White Hat	1985	9
153	Fabuland	fab8i	Fabuland Figure Monkey 6 with White Hat	1985	9
153	Fabuland	fab9a	Fabuland Figure Mouse 1	1982	8
153	Fabuland	fab9b	Fabuland Figure Mouse 2	1986	8.5
153	Fabuland	fab9c	Fabuland Figure Mouse 4	1979	8
153	Fabuland	fab9g	Fabuland Figure Mouse 7	1986	8
153	Fabuland	fab10a	Fabuland Figure Panda 1	1981	9.5
153	Fabuland	fab10b	Fabuland Figure Panda 2	1983	9.5
153	Fabuland	fab10c	Fabuland Figure Parrot	1982	8
153	Fabuland	fab11a	Fabuland Figure Pig 1	1979	9
153	Fabuland	fab11f	Fabuland Figure Pig 6	1982	8.8
153	Fabuland	fab12a	Fabuland Figure Raccoon 1	1983	8.8
153	Fabuland	fab12c	Fabuland Figure Raccoon 5	1982	8.8
153	Fabuland	fab12d	Fabuland Figure Raccoon 3	1979	9
153	Fabuland	fab12e	Fabuland Figure Walrus 2	1985	8.5
153	Fabuland	fab12f	Fabuland Figure Walrus 1	1984	8
9	Castle / Classic Castle	cas078	Classic	?	3.8
9	Castle / Classic Castle	cas079	Classic - Knights Tournament Knight Blue	1979	3.54
9	Castle / Classic Castle	cas080	Classic	?	3.56
9	Castle / Classic Castle	cas081s	Classic - Yellow Castle Knight Blue Cavalry - with Vest Stickers	1978	3.87
9	Castle / Classic Castle	cas082s	Classic - Yellow Castle Knight Blue - with Vest Stickers	1978	3.94
9	Castle / Classic Castle	cas083s	Classic - Yellow Castle Knight White Cavalry - with Vest Stickers	1978	3.87
9	Castle / Classic Castle	cas084s	Classic - Yellow Castle Knight White - with Vest Stickers	1978	3.94
9	Castle / Classic Castle	cas085s	Classic - Yellow Castle Knight Black Cavalry - with Vest Stickers	1978	3.87
9	Castle / Classic Castle	cas086s	Classic - Yellow Castle Knight Black - with Vest Stickers	1978	3.94
9	Castle / Classic Castle	cas087s	Classic - Yellow Castle Knight Red Cavalry - with Vest Stickers	1978	3.87
9	Castle / Classic Castle	cas088s	Classic - Yellow Castle Knight Red - with Vest Stickers	1978	3.94
9	Castle	cas089	Blacksmith - Black Legs and Hips, Yellow Torso and Arms, Black Hands, Black Cowl, Brown Plastic Cape	1984	4
9	Castle	cas090	Peasant - Blue Legs, Black Hood	?	3.62
9	Castle	cas091	Peasant - Light Gray Legs, Black Hood	1989	3.62
9	Castle	cas092	Peasant - Light Gray Legs, Brown Hood	1984	3.62
9	Castle	cas093	Peasant - Red Legs, Black Hood	1985	3.62
9	Castle	cas094	Peasant	?	3.62
9	Castle	cas095	Maiden with Necklace - Blue Legs, Cape, Red Cone Hat, Blue Plastic Cape	1986	4.14
9	Castle	cas096	Maiden with Necklace - Blue Legs, White Cone Hat	1986	4.14
9	Castle	cas097	Maiden, Red Cone Hat	1990	4.49
9	Castle / Black Falcons	cas098	Black Falcon - Black Legs with Red Hips, Black Chin-Guard	1985	3.65
9	Castle / Black Falcons	cas099	Black Falcon - Black Legs with Red Hips, Black Neck-Protector	1987	3.79
9	Castle / Black Falcons	cas100	Black Falcon	?	3.65
9	Castle / Black Falcons	cas101	Black Falcon - Black Legs, Black Neck-Protector, Shield Bottom Round	1984	3.79
9	Castle / Black Falcons	cas102	Black Falcon - Light Gray Legs with Black Hips, Dark Gray Chin-Guard	1992	3.65
9	Castle / Black Falcons	cas103	Black Falcon - Light Gray Legs with Black Hips, Black Neck-Protector	1992	3.79
9	Castle / Crusaders	cas104	Crusader Axe	?	3.73
9	Castle / Crusaders	cas105	Crusader Axe - Black Legs with Red Hips, Dark Gray Neck-Protector	1986	3.81
9	Castle / Crusaders	cas106	Crusader Axe	?	3.73
9	Castle / Crusaders	cas107	Crusader Axe - Blue Legs with Black Hips, Dark Gray Chin-Guard	1987	3.73
9	Castle / Crusaders	cas108	Crusader Axe - Blue Legs with Black Hips, Dark Gray Neck-Protector	1984	3.81
9	Castle / Crusaders	cas115	Crusader Lion - Blue Legs with Black Hips, Dark Gray Neck-Protector	1987	3.71
9	Castle / Crusaders	cas117	Crusader Lion	?	3.7
9	Castle / Forestmen	cas125	Forestman	?	3.57
9	Castle / Crusaders	cas110	Crusader Axe - Red Legs with Black Hips, Dark Gray Chin-Guard	1988	3.73
9	Castle / Crusaders	cas111	Crusader Axe - Red Legs with Black Hips, Dark Gray Neck-Protector	1984	3.81
9	Castle / Crusaders	cas112	Crusader Lion - Black Legs with Red Hips, Dark Gray Neck-Protector	1990	3.8
